"id_ind","id_men","region","age","sexe","etat_matri","alphabet","activite","handicap","poids"
"IND01710","MEN0928","Nord",35,2,"Celibataire",0,"Occupe",1,0.9
"IND01711","MEN0113","Littoral",28,1,"Veuf",1,"Inactif",0,0.832
"IND01712","MEN1202","Nord-Ouest",66,1,"Divorce",1,"Occupe",0,1.137
"IND01713","MEN0198","Extreme-Nord",1,1,"Marie",1,"Inactif",1,1.018
"IND01714","MEN0407","Littoral",50,1,"Marie",NA,"Occupe",1,0.881
"IND01715","MEN0669","Littoral",14,1,"Veuf",0,"Inactif",0,1.189
"IND01716","MEN0985","Littoral",70,2,"Divorce",1,"Inactif",0,1.072
"IND01717","MEN0649","Est",5,2,"Marie",1,"Inactif",0,0.947
"IND01718","MEN0542","Littoral",55,1,"Marie",0,"Inactif",0,1.162
"IND01719","MEN0130","Nord",25,1,"Celibataire",0,"Inactif",1,1.072
"IND01720","MEN0689","Ouest",60,2,"Celibataire",0,"Occupe",0,1.12
"IND01721","MEN0103","Sud",45,1,"Marie",0,"Occupe",0,0.997
"IND01722","MEN0046","Extreme-Nord",11,2,"Celibataire",1,"Inactif",1,1.006
"IND01723","MEN0112","Littoral",15,1,"Marie",1,"Inactif",1,0.832
"IND01724","MEN0516","Sud-Ouest",13,2,"Marie",0,"Inactif",0,1.045
"IND01725","MEN0964","Est",35,2,"Celibataire",1,"Chomeur",0,1.111
"IND01726","MEN0832","Ouest",35,2,"Marie",0,"Inactif",0,1.07
"IND01727","MEN0479","Extreme-Nord",42,1,"Celibataire",NA,"Chomeur",0,1.076
"IND01728","MEN0607","Nord",27,2,"Marie",1,"Occupe",1,0.912
"IND01729","MEN1491","Nord-Ouest",15,1,"Marie",0,"Inactif",0,1.175
"IND01730","MEN1120","Adamaoua",7,2,"Marie",0,"Inactif",0,1.149
"IND01731","MEN1454","Centre",15,2,"Veuf",1,"Inactif",0,0.878
"IND01732","MEN0760","Littoral",14,1,"Celibataire",1,"Inactif",0,1.023
"IND01733","MEN0282","Extreme-Nord",10,2,"Marie",1,"Occupe",0,1.105
"IND01734","MEN0183","Ouest",0,2,"Marie",1,"Inactif",0,0.829
"IND01735","MEN0146","Est",90,1,"Celibataire",1,"Occupe",1,0.99
"IND01736","MEN0927","Centre",1,1,"Veuf",0,"Occupe",0,1.121
"IND01737","MEN0161","Sud",44,2,"Celibataire",0,"Occupe",0,0.846
"IND01738","MEN0930","Adamaoua",45,1,"Marie",0,"Chomeur",0,0.942
"IND01739","MEN0464","Extreme-Nord",40,1,"Veuf",0,"Occupe",0,1.111
"IND01740","MEN0360","Ouest",0,1,"Marie",1,"Occupe",0,0.972
"IND01741","MEN0541","Sud",62,1,"Celibataire",1,"Occupe",1,0.893
"IND01742","MEN1016","Centre",3,1,"Marie",1,"Occupe",0,1.141
"IND01743","MEN1261","Nord-Ouest",31,2,"Marie",0,"Inactif",0,0.9
"IND01744","MEN0447","Extreme-Nord",47,1,"Celibataire",NA,"Inactif",0,0.833
"IND01745","MEN1130","Sud",12,1,"Marie",NA,"Chomeur",0,0.83
"IND01746","MEN1095","Nord-Ouest",25,1,"Celibataire",1,"Inactif",0,1.085
"IND01747","MEN1296","Centre",15,1,"Marie",1,"Inactif",0,0.826
"IND01748","MEN0906","Adamaoua",55,2,"Celibataire",1,"Inactif",0,1.041
"IND01749","MEN0294","Littoral",29,2,"Veuf",0,"Occupe",0,1.141
"IND01750","MEN0872","Adamaoua",30,1,"Celibataire",1,"Occupe",0,1.105
"IND01751","MEN1257","Centre",45,1,"Marie",0,"Chomeur",0,1.107
"IND01752","MEN1359","Nord",10,2,"Marie",1,"Occupe",0,1.152
"IND01753","MEN1251","Centre",9,1,"Marie",1,"Occupe",0,0.97
"IND01754","MEN0670","Sud-Ouest",2,1,"Celibataire",1,"Chomeur",0,0.97
"IND01755","MEN0597","Ouest",5,2,"Veuf",1,"Inactif",0,0.931
"IND01756","MEN0845","Littoral",10,1,"Marie",1,"Chomeur",0,1.136
"IND01757","MEN1167","Sud-Ouest",21,1,"Marie",1,"Inactif",0,0.946
"IND01758","MEN0419","Nord",5,2,"Celibataire",0,"Inactif",0,1.05
"IND01759","MEN0302","Centre",25,2,"Celibataire",1,"Chomeur",0,1.116
"IND01760","MEN1279","Adamaoua",9,1,"Celibataire",1,"Inactif",0,1.08
"IND01761","MEN1212","Centre",55,1,"Marie",1,"Chomeur",0,0.875
"IND01762","MEN1245","Centre",32,1,"Marie",1,"Occupe",0,1.064
"IND01763","MEN0587","Adamaoua",28,2,"Veuf",1,"Occupe",0,0.955
"IND01764","MEN0641","Centre",79,2,"Marie",1,"Chomeur",0,1.116
"IND01765","MEN0575","Sud-Ouest",9,1,"Marie",1,"Occupe",0,1.134
"IND01766","MEN1041","Littoral",20,1,"Divorce",1,"Occupe",0,1.046
"IND01767","MEN1497","Extreme-Nord",28,1,"Marie",1,"Inactif",0,1.041
"IND01768","MEN0536","Nord",50,2,"Celibataire",0,"Inactif",0,1.175
"IND01769","MEN0219","Extreme-Nord",10,2,"Marie",0,"Inactif",0,1.155
"IND01770","MEN0251","Extreme-Nord",28,2,"Celibataire",0,"Chomeur",0,1.136
"IND01771","MEN0688","Est",5,2,"Celibataire",1,"Occupe",0,0.813
"IND01772","MEN0189","Nord",0,2,"Celibataire",1,"Occupe",0,0.962
"IND01773","MEN1207","Est",30,1,"Celibataire",1,"Inactif",0,1.154
"IND01774","MEN0907","Ouest",20,2,"Celibataire",1,"Occupe",0,1.037
"IND01775","MEN0182","Est",13,2,"Celibataire",NA,"Occupe",0,0.801
"IND01776","MEN0670","Littoral",45,2,"Celibataire",1,"Occupe",0,0.905
"IND01777","MEN0275","Centre",35,2,"Marie",1,"Inactif",0,0.869
"IND01778","MEN0450","Centre",11,2,"Marie",1,"Inactif",0,1.039
"IND01779","MEN1333","Ouest",19,1,"Celibataire",1,"Inactif",0,0.81
"IND01780","MEN1398","Adamaoua",4,2,"Celibataire",0,"Occupe",0,0.911
"IND01781","MEN1282","Est",4,2,"Celibataire",1,"Inactif",0,0.827
"IND01782","MEN0938","Extreme-Nord",17,1,"Marie",1,"Occupe",0,1.058
"IND01783","MEN0236","Nord-Ouest",26,2,"Marie",1,"Inactif",0,1.021
"IND01784","MEN0253","Nord",10,1,"Celibataire",1,"Inactif",0,0.836
"IND01785","MEN0012","Sud-Ouest",25,1,"Marie",0,"Inactif",0,1.165
"IND01786","MEN1411","Littoral",10,1,"Celibataire",1,"Inactif",0,1.044
"IND01787","MEN0189","Ouest",1,2,"Celibataire",0,"Occupe",0,0.832
"IND01788","MEN0240","Centre",10,1,"Celibataire",NA,"Chomeur",0,1.126
"IND01789","MEN0362","Sud",29,2,"Veuf",0,"Occupe",1,1.035
"IND01790","MEN1329","Ouest",14,1,"Celibataire",0,"Occupe",0,1.096
"IND01791","MEN1331","Littoral",39,1,"Celibataire",1,"Occupe",0,1.018
"IND01792","MEN0188","Extreme-Nord",23,1,"Marie",1,"Occupe",0,0.94
"IND01793","MEN0225","Est",17,2,"Marie",1,"Chomeur",0,0.887
"IND01794","MEN0653","Littoral",8,1,"Celibataire",0,"Occupe",0,1.114
"IND01795","MEN0286","Extreme-Nord",5,2,"Celibataire",0,"Inactif",0,1.015
"IND01796","MEN1489","Extreme-Nord",1,2,"Celibataire",1,"Chomeur",0,1.041
"IND01797","MEN1003","Sud",12,2,"Celibataire",1,"Chomeur",0,1.182
"IND01798","MEN0231","Nord-Ouest",65,1,"Veuf",1,"Chomeur",0,1.055
"IND01799","MEN1357","Extreme-Nord",5,2,"Veuf",1,"Inactif",0,0.996
"IND01800","MEN1288","Est",5,2,"Marie",1,"Inactif",0,0.835
"IND01801","MEN1339","Nord-Ouest",38,1,"Marie",1,"Occupe",0,1.081
"IND01802","MEN0837","Nord",76,1,"Divorce",1,"Inactif",1,0.809
"IND01803","MEN1065","Sud-Ouest",5,1,"Celibataire",0,"Inactif",0,0.862
"IND01804","MEN0625","Centre",41,2,"Celibataire",0,"Inactif",0,1.198
"IND01805","MEN0195","Adamaoua",12,2,"Celibataire",1,"Inactif",0,1.17
"IND01806","MEN1271","Sud",1,2,"Marie",1,"Occupe",0,1.154
"IND01807","MEN0879","Est",10,1,"Celibataire",1,"Inactif",0,1.114
"IND01808","MEN0458","Sud-Ouest",2,2,"Celibataire",1,"Inactif",0,0.879
"IND01809","MEN0380","Nord",6,2,"Celibataire",1,"Occupe",1,0.984
"IND01810","MEN0112","Extreme-Nord",25,2,"Celibataire",0,"Inactif",0,0.888
"IND01811","MEN0015","Centre",5,1,"Celibataire",1,"Inactif",0,0.908
"IND01812","MEN0879","Extreme Nord",95,2,"Marie",0,"Occupe",0,0.896
"IND01813","MEN0420","Sud-Ouest",12,2,"Marie",1,"Inactif",0,1.108
"IND01814","MEN0591","Centre",20,2,"Celibataire",1,"Inactif",0,1.046
"IND01815","MEN0806","Adamaoua",6,1,"Celibataire",1,"Occupe",0,0.94
"IND01816","MEN1400","Adamaoua",10,2,"Marie",0,"Inactif",0,0.914
"IND01817","MEN0690","Littoral",15,1,"Marie",1,"Occupe",0,1.005
"IND01818","MEN0147","Est",26,1,"Marie",1,"Occupe",0,1.032
"IND01819","MEN0176","Adamaoua",20,1,"Marie",0,"Occupe",0,1.073
"IND01820","MEN0917","Nord",67,1,"Marie",0,"Inactif",0,0.839
"IND01821","MEN1101","Sud",6,2,"Celibataire",0,"Chomeur",0,0.817
"IND01822","MEN0224","Littoral",9,1,"Marie",1,"Inactif",0,0.906
"IND01823","MEN0088","Sud-Ouest",22,1,"Celibataire",1,"Occupe",0,1.096
"IND01824","MEN0656","Nord-Ouest",5,1,"Celibataire",1,"Occupe",0,1.064
"IND01825","MEN1057","Extreme-Nord",5,1,"Divorce",1,"Occupe",0,1.079
"IND01826","MEN0487","Centre",30,2,"Celibataire",0,"Occupe",0,1.046
"IND01827","MEN1243","Extreme-Nord",14,1,"Marie",0,"Inactif",1,0.852
"IND01828","MEN0893","Sud-Ouest",3,2,"Celibataire",0,"Occupe",0,0.895
"IND01829","MEN0416","Littoral",11,1,"Celibataire",1,"Occupe",0,0.962
"IND01830","MEN0824","Extreme-Nord",33,2,"Marie",NA,"Occupe",1,1.082
"IND01831","MEN1315","Centre",26,1,"Celibataire",1,"Inactif",0,1.169
"IND01832","MEN1255","Sud-Ouest",45,2,"Marie",1,"Occupe",0,0.848
"IND01833","MEN0281","Centre",23,2,"Celibataire",1,"Occupe",0,1.139
"IND01834","MEN1322","Ouest",42,1,"Marie",1,"Inactif",0,1.094
"IND01835","MEN0973","Nord",20,2,"Veuf",0,"Occupe",0,1.081
"IND01836","MEN0552","Extreme-Nord",69,1,"Divorce",1,"Occupe",0,1.097
"IND01837","MEN0075","Extreme Nord",13,2,"Celibataire",1,"Inactif",0,1.01
"IND01838","MEN1171","Adamaoua",22,1,"Marie",0,"Occupe",0,0.848
"IND01839","MEN0117","Extreme-Nord",35,1,"Marie",0,"Occupe",0,0.932
"IND01840","MEN0643","Sud-Ouest",46,2,"Marie",1,"Occupe",0,1.15
"IND01841","MEN0066","Nord",9,2,"Marie",1,"Inactif",1,1.179
"IND01842","MEN1085","Est",18,2,"Celibataire",1,"Inactif",0,0.934
"IND01843","MEN1111","Centre",38,2,"Celibataire",1,"Occupe",0,1.118
"IND01844","MEN0932","Ouest",7,1,"Marie",1,"Occupe",0,1.143
"IND01845","MEN0097","Adamaoua",25,2,"Celibataire",1,"Occupe",0,1.2
"IND01846","MEN1482","Littoral",10,1,"Celibataire",1,"Occupe",0,0.87
"IND01847","MEN1425","Nord-Ouest",19,2,"Marie",1,"Occupe",0,1.114
"IND01848","MEN1239","Centre",11,2,"Celibataire",0,"Inactif",0,0.95
"IND01849","MEN1353","Extreme-Nord",10,2,"Marie",1,"Occupe",0,0.843
"IND01850","MEN0972","Extreme-Nord",0,2,"Celibataire",0,"Occupe",0,1.164
"IND01851","MEN1191","Adamaoua",1,2,"Marie",1,"Chomeur",0,1.185
"IND01852","MEN0472","Ouest",20,1,"Marie",1,"Inactif",0,0.929
"IND01853","MEN0193","Centre",1,2,"Marie",1,"Occupe",0,1.113
"IND01854","MEN1330","Centre",20,1,"Veuf",1,"Occupe",0,0.813
"IND01855","MEN0970","Nord-Ouest",40,2,"Celibataire",1,"Occupe",0,1.111
"IND01856","MEN0077","Littoral",10,2,"Marie",1,"Occupe",0,1.185
"IND01857","MEN0351","Centre",15,1,"Marie",1,"Occupe",0,1.066
"IND01858","MEN1237","Nord-Ouest",10,1,"Marie",0,"Occupe",0,0.956
"IND01859","MEN0416","Centre",36,1,"Celibataire",1,"Occupe",0,0.851
"IND01860","MEN0450","Nord-Ouest",5,1,"Marie",1,"Inactif",0,1.168
"IND01861","MEN1008","Ouest",29,2,"Marie",NA,"Occupe",0,0.809
"IND01862","MEN1125","Nord",50,2,"Celibataire",1,"Occupe",0,0.83
"IND01863","MEN0719","Ouest",10,2,"Celibataire",1,"Occupe",0,1.07
"IND01864","MEN1368","Sud",16,1,"Celibataire",1,"Occupe",0,0.843
"IND01865","MEN0476","Nord",39,2,"Veuf",1,"Inactif",0,1.167
"IND01866","MEN1212","Sud-Ouest",12,2,"Marie",1,"Inactif",0,0.921
"IND01867","MEN0289","Centre",0,1,"Celibataire",0,"Chomeur",0,1.131
"IND01868","MEN1146","Centre",90,2,"Celibataire",1,"Occupe",0,0.861
"IND01869","MEN0912","Centre",73,1,"Veuf",1,"Inactif",0,1.026
"IND01870","MEN0415","Nord-Ouest",0,2,"Marie",1,"Occupe",0,1.067
"IND01871","MEN0812","Littoral",15,2,"Marie",1,"Occupe",0,0.93
"IND01872","MEN1194","Adamaoua",78,2,"Veuf",1,"Inactif",0,0.933
"IND01873","MEN1411","Nord",22,1,"Celibataire",1,"Inactif",1,0.81
"IND01874","MEN1439","Nord-Ouest",21,2,"Celibataire",1,"Occupe",0,0.987
"IND01875","MEN0381","Centre",10,2,"Marie",1,"Occupe",0,0.817
"IND01876","MEN0974","Sud",1,2,"Celibataire",1,"Inactif",0,0.937
"IND01877","MEN1176","Extreme-Nord",95,1,"Marie",1,"Inactif",0,1.146
"IND01878","MEN1001","Est",10,1,"Celibataire",1,"Occupe",0,1.11
"IND01879","MEN1308","Extreme-Nord",15,2,"Veuf",1,"Occupe",0,1.076
"IND01880","MEN0345","Centre",9,2,"Marie",1,"Occupe",1,0.953
"IND01881","MEN1117","Est",95,2,"Celibataire",1,"Inactif",0,0.955
"IND01882","MEN0637","Sud",5,1,"Marie",1,"Occupe",0,1.182
"IND01883","MEN1403","Extreme-Nord",50,2,"Marie",1,"Inactif",0,0.949
"IND01884","MEN1404","Adamaoua",5,2,"Veuf",1,"Chomeur",0,1.174
"IND01885","MEN0282","Extreme-Nord",45,1,"Celibataire",1,"Inactif",0,0.894
"IND01886","MEN1068","Nord",5,1,"Celibataire",1,"Inactif",1,1.107
"IND01887","MEN0993","Littoral",25,1,"Marie",1,"Inactif",1,1.106
"IND01888","MEN0555","Centre",23,2,"Celibataire",NA,"Chomeur",0,1.164
"IND01889","MEN0445","Centre",5,1,"Celibataire",1,"Chomeur",0,0.884
"IND01890","MEN0042","Nord-Ouest",5,1,"Celibataire",1,"Occupe",0,1.16
"IND01891","MEN0106","Est",0,2,"Veuf",0,"Occupe",0,1.129
"IND01892","MEN0597","Est",5,2,"Celibataire",1,"Occupe",0,1.028
"IND01893","MEN0584","Sud-Ouest",11,1,"Celibataire",1,"Inactif",0,0.892
"IND01894","MEN0182","Adamaoua",5,2,"Marie",1,"Inactif",0,0.844
"IND01895","MEN0898","Sud-Ouest",55,1,"Divorce",1,"Occupe",0,1.144
"IND01896","MEN0348","Centre",5,1,"Celibataire",0,"Occupe",0,0.872
"IND01897","MEN0571","Littoral",55,2,"Celibataire",1,"Occupe",0,1.028
"IND01898","MEN0254","Ouest",9,1,"Celibataire",1,"Occupe",0,1.117
"IND01899","MEN1454","Littoral",26,1,"Marie",1,"Occupe",0,1.127
"IND01900","MEN1100","Sud",76,2,"Veuf",1,"Occupe",0,0.812
"IND01901","MEN0086","Est",15,1,"Marie",0,"Inactif",0,0.986
"IND01902","MEN0646","Extreme-Nord",20,2,"Marie",1,"Chomeur",0,1.169
"IND01903","MEN0142","Littoral",6,2,"Celibataire",1,"Inactif",0,0.845
"IND01904","MEN1146","Littoral",29,2,"Celibataire",1,"Inactif",0,1.114
"IND01905","MEN0316","Sud-Ouest",59,2,"Celibataire",1,"Inactif",0,1.137
"IND01906","MEN1499","Extreme-Nord",25,1,"Celibataire",0,"Occupe",0,0.985
"IND01907","MEN1024","Sud-Ouest",41,1,"Marie",1,"Occupe",0,0.991
"IND01908","MEN1218","Littoral",5,1,"Marie",0,"Occupe",0,1.012
"IND01909","MEN0333","Adamaoua",21,2,"Veuf",0,"Inactif",0,0.82
"IND01910","MEN0041","Nord-Ouest",4,1,"Celibataire",1,"Chomeur",0,1.036
"IND01911","MEN0958","Extreme-Nord",35,1,"Celibataire",1,"Occupe",0,0.814
"IND01912","MEN0423","Extreme-Nord",6,1,"Celibataire",1,"Occupe",0,0.864
"IND01913","MEN0072","Littoral",2,1,"Celibataire",1,"Occupe",0,0.98
"IND01914","MEN1101","Nord-Ouest",35,2,"Marie",1,"Occupe",0,0.907
"IND01915","MEN1077","Nord-Ouest",5,2,"Celibataire",1,"Inactif",0,1.18
"IND01916","MEN0018","Est",0,1,"Celibataire",1,"Occupe",0,1.014
"IND01917","MEN1424","Centre",12,2,"Celibataire",1,"Inactif",0,0.966
"IND01918","MEN1455","Nord",5,1,"Marie",0,"Chomeur",1,0.96
"IND01919","MEN1128","Ouest",33,1,"Marie",0,"Chomeur",0,1.147
"IND01920","MEN1028","Centre",21,2,"Veuf",1,"Occupe",0,1.199
"IND01921","MEN1145","Adamaoua",10,1,"Marie",1,"Occupe",0,1.039
"IND01922","MEN1429","Nord",16,1,"Celibataire",1,"Occupe",0,0.899
"IND01923","MEN0327","Nord",74,1,"Marie",1,"Chomeur",0,1.12
"IND01924","MEN0604","Sud-Ouest",5,1,"Marie",1,"Occupe",0,0.938
"IND01925","MEN1096","Sud",6,1,"Marie",1,"Inactif",0,0.922
"IND01926","MEN0275","Nord",16,2,"Marie",1,"Occupe",0,0.909
"IND01927","MEN0834","Sud",81,1,"Veuf",1,"Occupe",0,0.86
"IND01928","MEN0109","Sud-Ouest",0,2,"Celibataire",0,"Occupe",0,0.84
"IND01929","MEN1323","Littoral",44,1,"Celibataire",1,"Inactif",0,0.839
"IND01930","MEN1358","Nord",75,2,"Celibataire",0,"Occupe",0,0.988
"IND01931","MEN0347","Est",20,1,"Marie",1,"Occupe",0,1.192
"IND01932","MEN0878","Littoral",25,2,"Marie",1,"Inactif",0,0.828
"IND01933","MEN0947","Littoral",15,2,"Celibataire",1,"Occupe",0,0.803
"IND01934","MEN0038","Littoral",35,1,"Celibataire",0,"Chomeur",0,0.808
"IND01935","MEN1129","Nord",15,2,"Celibataire",1,"Inactif",0,1.167
"IND01936","MEN0592","Sud-Ouest",2,1,"Celibataire",1,"Occupe",0,1.036
"IND01937","MEN0493","Nord",47,1,"Marie",0,"Inactif",1,1.028
"IND01938","MEN1240","Est",70,2,"Celibataire",1,"Inactif",0,0.992
"IND01939","MEN0017","Nord-Ouest",5,2,"Celibataire",0,"Occupe",0,1.04
"IND01940","MEN0630","Sud",24,2,"Celibataire",0,"Inactif",0,1.154
"IND01941","MEN1169","Centre",54,2,"Veuf",1,"Chomeur",0,0.816
"IND01942","MEN0927","Centre",34,1,"Celibataire",1,"Occupe",0,0.962
"IND01943","MEN1142","Nord-Ouest",92,1,"Marie",1,"Occupe",0,1.022
"IND01944","MEN0079","Ouest",20,1,"Marie",0,"Inactif",0,0.975
"IND01945","MEN0933","Littoral",40,1,"Celibataire",1,"Occupe",0,1.188
"IND01946","MEN0618","Ouest",7,1,"Marie",1,"Inactif",0,0.87
"IND01947","MEN0067","Extreme-Nord",2,1,"Celibataire",0,"Occupe",0,0.848
"IND01948","MEN0295","Adamaoua",38,1,"Veuf",1,"Occupe",0,1.085
"IND01949","MEN1161","Centre",20,1,"Marie",1,"Inactif",0,0.887
"IND01950","MEN1071","Sud-Ouest",10,2,"Celibataire",1,"Occupe",0,0.96
"IND01951","MEN0347","Ouest",0,1,"Marie",0,"Inactif",0,1.19
"IND01952","MEN0579","Centre",67,1,"Marie",1,"Inactif",0,0.828
"IND01953","MEN0683","Ouest",3,2,"Celibataire",1,"Inactif",0,0.865
"IND01954","MEN0462","Littoral",35,1,"Veuf",1,"Inactif",0,0.873
"IND01955","MEN1388","Ouest",20,1,"Divorce",1,"Inactif",0,1.038
"IND01956","MEN0262","Ouest",2,1,"Marie",1,"Inactif",0,1.123
"IND01957","MEN1356","Littoral",15,2,"Celibataire",1,"Chomeur",0,0.91
"IND01958","MEN0326","Sud-Ouest",1,2,"Celibataire",1,"Occupe",0,1.11
"IND01959","MEN0080","Nord-Ouest",12,1,"Celibataire",0,"Occupe",0,0.853
"IND01960","MEN0351","Nord",8,2,"Marie",0,"Chomeur",0,0.82
"IND01961","MEN0655","Extreme-Nord",35,2,"Celibataire",1,"Occupe",0,1.045
"IND01962","MEN1420","Nord",11,1,"Marie",0,"Occupe",0,0.891
"IND01963","MEN0178","Littoral",15,2,"Celibataire",0,"Occupe",0,0.988
"IND01964","MEN1046","Adamaoua",16,1,"Celibataire",1,"Occupe",0,0.9
"IND01965","MEN1296","Adamawa",10,2,"Celibataire",1,"Occupe",0,0.953
"IND01966","MEN0473","Sud-Ouest",2,2,"Marie",1,"Occupe",0,1.13
"IND01967","MEN0229","Centre",68,2,"Marie",0,"Occupe",0,1.06
"IND01968","MEN0071","Nord",3,1,"Veuf",1,"Occupe",0,0.918
"IND01969","MEN0715","Nord",13,2,"Veuf",NA,"Inactif",0,0.919
"IND01970","MEN1489","Centre",23,1,"Veuf",1,"Inactif",0,1.044
"IND01971","MEN0968","Nord-Ouest",30,1,"Celibataire",1,"Occupe",0,0.958
"IND01972","MEN0764","Adamaoua",4,1,"Celibataire",1,"Chomeur",0,1.13
"IND01973","MEN0776","Littoral",14,1,"Marie",1,"Inactif",0,0.886
"IND01974","MEN1020","Sud",70,1,"Celibataire",1,"Occupe",0,0.805
"IND01975","MEN0325","Nord",26,2,"Celibataire",1,"Inactif",0,0.985
"IND01976","MEN0768","Nord",8,2,"Celibataire",0,"Chomeur",0,1.165
"IND01977","MEN1056","Sud",5,1,"Celibataire",1,"Inactif",0,0.957
"IND01978","MEN1296","Extreme-Nord",41,1,"Celibataire",1,"Occupe",0,1.092
"IND01979","MEN0492","Centre",60,1,"Celibataire",1,"Chomeur",0,1.082
"IND01980","MEN1165","Nord-Ouest",27,1,"Celibataire",1,"Occupe",0,1.051
"IND01981","MEN0176","Littoral",10,2,"Celibataire",0,"Occupe",0,1.141
"IND01982","MEN0907","Ouest",9,2,"Veuf",1,"Occupe",0,1.112
"IND01983","MEN0322","Sud",18,1,"Veuf",0,"Inactif",0,1.195
"IND01984","MEN1496","Ouest",95,2,"Celibataire",1,"Chomeur",0,0.88
"IND01985","MEN1228","Est",60,1,"Celibataire",0,"Occupe",0,1.011
"IND01986","MEN1500","Nord",50,2,"Celibataire",0,"Inactif",0,1.187
"IND01987","MEN0839","Littoral",91,2,"Celibataire",1,"Inactif",0,0.812
"IND01988","MEN0686","Nord-Ouest",15,1,"Marie",1,"Occupe",0,0.983
"IND01989","MEN0600","Centre",11,1,"Divorce",0,"Occupe",0,1.117
"IND01990","MEN0607","Sud",95,1,"Marie",0,"Inactif",0,1.11
"IND01991","MEN1021","Littoral",45,1,"Divorce",1,"Chomeur",0,1.011
"IND01992","MEN0165","Nord",15,2,"Marie",1,"Occupe",1,1.092
"IND01993","MEN0520","Est",10,1,"Marie",1,"Inactif",0,0.882
"IND01994","MEN0751","Ouest",35,1,"Marie",1,"Occupe",0,1.012
"IND01995","MEN0661","Sud-Ouest",14,2,"Celibataire",1,"Occupe",0,1.087
"IND01996","MEN1236","Adamaoua",5,2,"Celibataire",1,"Inactif",0,0.99
"IND01997","MEN0008","Nord",29,2,"Marie",0,"Occupe",0,0.892
"IND01998","MEN1002","Littoral",31,2,"Celibataire",1,"Occupe",1,0.969
"IND01999","MEN0883","Ouest",3,1,"Celibataire",1,"Occupe",1,1.11
"IND02000","MEN0443","Littoral",21,2,"Celibataire",0,"Occupe",0,1.088
"IND02001","MEN1360","Nord-Ouest",61,2,"Marie",0,"Occupe",0,0.906
"IND02002","MEN0434","Ouest",5,2,"Divorce",1,"Occupe",0,0.911
"IND02003","MEN0035","Sud",11,1,"Marie",0,"Inactif",0,0.917
"IND02004","MEN0023","Extreme-Nord",31,2,"Celibataire",0,"Inactif",0,1.17
"IND02005","MEN1386","Littoral",5,2,"Divorce",1,"Inactif",0,1.112
"IND02006","MEN0361","Nord",21,1,"Marie",1,"Occupe",0,1.025
"IND02007","MEN0752","Extreme-Nord",3,1,"Celibataire",0,"Occupe",0,1.151
"IND02008","MEN1410","Centre",21,2,"Celibataire",0,"Occupe",0,0.968
"IND02009","MEN1369","Sud-Ouest",0,1,"Divorce",1,"Occupe",0,1.169
"IND02010","MEN0343","Littoral",29,2,"Celibataire",1,"Chomeur",0,0.881
"IND02011","MEN0351","Extreme-Nord",15,2,"Celibataire",1,"Occupe",0,1.08
"IND02012","MEN0129","Nord-Ouest",20,1,"Marie",1,"Inactif",0,0.912
"IND02013","MEN0882","Nord-Ouest",5,1,"Celibataire",1,"Occupe",0,0.925
"IND02014","MEN1375","Centre",35,1,"Celibataire",0,"Chomeur",1,0.937
"IND02015","MEN1196","Extreme-Nord",0,2,"Celibataire",1,"Occupe",0,0.833
"IND02016","MEN0516","Centre",65,1,"Celibataire",1,"Occupe",0,1.117
"IND02017","MEN1492","Sud",20,2,"Divorce",1,"Chomeur",0,1.178
"IND02018","MEN0891","Nord-Ouest",40,1,"Celibataire",0,"Inactif",0,1.195
"IND02019","MEN0237","Ouest",25,2,"Marie",0,"Occupe",0,0.99
"IND02020","MEN0498","Littoral",50,1,"Celibataire",1,"Occupe",0,0.993
"IND02021","MEN0129","Sud",5,1,"Divorce",1,"Occupe",0,0.81
"IND02022","MEN0127","Centre",40,2,"Celibataire",0,"Occupe",0,0.86
"IND02023","MEN0695","Nord",4,1,"Marie",0,"Occupe",0,0.847
"IND02024","MEN0765","Centre",36,1,"Marie",1,"Occupe",0,1.136
"IND02025","MEN0871","Ouest",5,2,"Marie",0,"Occupe",0,0.942
"IND02026","MEN0146","Nord-Ouest",30,2,"Marie",1,"Chomeur",0,1.077
"IND02027","MEN0865","Sud",40,1,"Marie",0,"Chomeur",0,1.176
"IND02028","MEN0302","Sud",60,1,"Divorce",1,"Occupe",0,0.927
"IND02029","MEN1304","Ouest",15,2,"Marie",1,"Inactif",0,1.004
"IND02030","MEN1286","Littoral",47,1,"Celibataire",0,"Occupe",0,1.079
"IND02031","MEN0860","Sud-Ouest",87,2,"Celibataire",0,"Inactif",0,1.149
"IND02032","MEN1187","Nord-Ouest",4,1,"Marie",0,"Inactif",0,1.166
"IND02033","MEN1105","Sud-Ouest",40,2,"Veuf",1,"Inactif",0,0.86
"IND02034","MEN1039","Ouest",20,1,"Marie",1,"Chomeur",0,0.867
"IND02035","MEN0212","Extreme Nord",35,2,"Marie",1,"Occupe",0,1.115
"IND02036","MEN1180","Centre",25,2,"Celibataire",0,"Inactif",0,1.051
"IND02037","MEN0615","Littoral",17,2,"Celibataire",1,"Inactif",0,0.994
"IND02038","MEN0517","Centre",6,1,"Marie",0,"Inactif",0,1.18
"IND02039","MEN1475","Est",27,1,"Celibataire",0,"Occupe",0,1.013
"IND02040","MEN0836","Centre",34,2,"Marie",1,"Occupe",0,1.076
